CO_MES,SETOR,UF,PAIS,BLOCO,FOB,Quant
4,PADIVER,BA,Dinamarca,União Europeia - UE,8.6e-05,2.1000000000000002e-05
4,PADIVER,BA,Espanha,União Europeia - UE,0.012975,0.004286
4,PADIVER,BA,França,União Europeia - UE,0.041447,0.011763
4,PADIVER,BA,Grécia,União Europeia - UE,9.6e-05,3.6e-05
4,PADIVER,BA,Libéria,África,0.002876,0.000714
4,PADIVER,BA,Malta,União Europeia - UE,0.000213,1.5e-05
4,PADIVER,BA,"Marshall, Ilhas",Oceania,0.002268,0.000554
4,PADIVER,BA,Noruega,Europa,0.000332,7.9e-05
4,PADIVER,BA,Panamá,América Central e Caribe,0.00025100000000000003,0.000585
4,PADIVER,BA,Portugal,União Europeia - UE,0.059365,0.027214
4,PADIVER,BA,Singapura,Ásia (Exclusive Oriente Médio),0.000337,0.000137
4,PADIVER,BA,Turquia,Europa,0.0011810000000000002,0.00014800000000000002
4,PADIVER,CE,Bahamas,América Central e Caribe,0.001265,0.000261
4,PADIVER,CE,Barbados,América Central e Caribe,0.000286,7e-05
4,PADIVER,CE,China,Ásia (Exclusive Oriente Médio),0.325867,0.0116
4,PADIVER,CE,Estados Unidos,América do Norte,0.0139,0.0005
4,PADIVER,CE,França,União Europeia - UE,0.032519,0.011647
4,PADIVER,CE,Hong Kong,Ásia (Exclusive Oriente Médio),0.000218,4.2e-05
4,PADIVER,CE,Libéria,África,9.4e-05,1.2e-05
4,PADIVER,CE,Malta,União Europeia - UE,5e-06,1e-06
4,PADIVER,CE,"Marshall, Ilhas",Oceania,0.000936,0.000177
4,PADIVER,CE,Panamá,América Central e Caribe,0.000655,0.000172
4,PADIVER,CE,Portugal,União Europeia - UE,0.05338299999999999,0.025209
4,PADIVER,CE,Reino Unido,Europa,9.3e-05,2.3e-05
4,PADIVER,CE,Singapura,Ásia (Exclusive Oriente Médio),0.0007160000000000001,0.00010400000000000001
4,PADIVER,CE,Índia,Ásia (Exclusive Oriente Médio),0.008666,0.00026
4,PADIVER,ES,Antígua e Barbuda,América Central e Caribe,0.000269,4.9e-05
4,PADIVER,ES,Bahamas,América Central e Caribe,0.002564,0.00039400000000000004
4,PADIVER,ES,Barbados,América Central e Caribe,5.4e-05,1e-05
4,PADIVER,ES,Brasil,América do Sul,0.000343,8.499999999999999e-05
4,PADIVER,ES,Chile,América do Sul,0.09544,0.0105
4,PADIVER,ES,China,Ásia (Exclusive Oriente Médio),0.00047500000000000005,4.8e-05
4,PADIVER,ES,Coreia do Sul,Ásia (Exclusive Oriente Médio),0.001604,0.000432
4,PADIVER,ES,Estados Unidos,América do Norte,0.025112999999999996,0.004573
4,PADIVER,ES,Holanda,União Europeia - UE,0.000664,0.000102
4,PADIVER,ES,Hong Kong,Ásia (Exclusive Oriente Médio),0.000659,0.000161
4,PADIVER,ES,Libéria,África,0.005191,0.001376
4,PADIVER,ES,Malta,União Europeia - UE,0.00061,8.7e-05
4,PADIVER,ES,"Marshall, Ilhas",Oceania,0.005675,0.001229
4,PADIVER,ES,Noruega,Europa,0.001756,0.00010499999999999999
4,PADIVER,ES,Panamá,América Central e Caribe,0.003901,0.001023
4,PADIVER,ES,Paraguai,América do Sul,0.037864,0.00411
4,PADIVER,ES,Portugal,União Europeia - UE,0.000169,4.4e-05
4,PADIVER,ES,Reino Unido,Europa,0.000184,8.000000000000001e-06
4,PADIVER,ES,Singapura,Ásia (Exclusive Oriente Médio),0.000691,0.00027299999999999997
4,PADIVER,ES,Uruguai,América do Sul,0.100567,0.010181
4,PADIVER,GO,Bélgica,União Europeia - UE,4.4e-05,7e-06
4,PADIVER,GO,Chile,América do Sul,0.038659,0.02244
4,PADIVER,GO,Estados Unidos,América do Norte,0.003939,0.000336
4,PADIVER,GO,França,União Europeia - UE,9.4e-05,6e-05
4,PADIVER,GO,Paraguai,América do Sul,0.141109,0.03841
4,PADIVER,GO,Portugal,União Europeia - UE,0.001289,0.000387
4,PADIVER,MA,Alemanha,União Europeia - UE,6e-05,2e-06
4,PADIVER,MA,China,Ásia (Exclusive Oriente Médio),0.000283,7.3e-05
4,PADIVER,MA,Chipre,União Europeia - UE,0.000383,5.3e-05
4,PADIVER,MA,Coreia do Sul,Ásia (Exclusive Oriente Médio),0.00025699999999999996,5.6000000000000006e-05
4,PADIVER,MA,Grécia,União Europeia - UE,0.000595,0.000156
4,PADIVER,MA,Hong Kong,Ásia (Exclusive Oriente Médio),0.000528,0.000131
4,PADIVER,MA,Ilha de Man,União Europeia - UE,0.000584,7.000000000000001e-05
4,PADIVER,MA,Japão,Ásia (Exclusive Oriente Médio),0.000578,0.00015999999999999999
4,PADIVER,MA,Libéria,África,0.001898,0.000382
4,PADIVER,MA,Malta,União Europeia - UE,0.000346,5.3e-05
4,PADIVER,MA,Malásia,Ásia (Exclusive Oriente Médio),0.00038,6.3e-05
4,PADIVER,MA,"Marshall, Ilhas",Oceania,0.003523,0.001107
4,PADIVER,MA,Panamá,América Central e Caribe,0.003703,0.000746
4,PADIVER,MA,Reino Unido,Europa,0.000338,0.000134
4,PADIVER,MA,Singapura,Ásia (Exclusive Oriente Médio),0.00015099999999999998,3.2e-05
4,PADIVER,MG,Alemanha,União Europeia - UE,0.000494,0.000144
4,PADIVER,MG,Argentina,América do Sul,0.277773,0.091552
4,PADIVER,MG,Austrália,Oceania,0.000523,2e-06
4,PADIVER,MG,Belarus,Europa,0.040714,0.025
4,PADIVER,MG,Bolívia,América do Sul,0.07609,0.021353999999999998
4,PADIVER,MG,Canadá,América do Norte,0.178993,0.088094
4,PADIVER,MG,Chile,América do Sul,0.18915600000000002,0.09364
4,PADIVER,MG,Colômbia,América do Sul,0.06942,0.003
4,PADIVER,MG,Coreia do Sul,Ásia (Exclusive Oriente Médio),0.017585,0.00475
4,PADIVER,MG,Costa Rica,América Central e Caribe,0.004172,0.0007
4,PADIVER,MG,Equador,América do Sul,0.2016,0.224
4,PADIVER,MG,Espanha,União Europeia - UE,0.000845,6.9e-05
4,PADIVER,MG,Estados Unidos,América do Norte,0.368376,0.092695
4,PADIVER,MG,Gana,África,0.147,0.07030800000000001
4,PADIVER,MG,Holanda,União Europeia - UE,0.002421,0.00015000000000000001
4,PADIVER,MG,Irlanda,União Europeia - UE,0.000478,3.7e-05
4,PADIVER,MG,Israel,Oriente Médio,0.04605,0.030105
4,PADIVER,MG,Japão,Ásia (Exclusive Oriente Médio),0.0238,0.0102
4,PADIVER,MG,Líbia,África,0.0756,0.050258
4,PADIVER,MG,Omã,Oriente Médio,0.037978,0.01884
4,PADIVER,MG,Palestina,Oriente Médio,0.03105,0.02268
4,PADIVER,MG,Paraguai,América do Sul,0.232309,0.11155300000000001
4,PADIVER,MG,Portugal,União Europeia - UE,0.041828,0.0056229999999999995
4,PADIVER,MG,Reino Unido,Europa,0.00897,0.001194
4,PADIVER,MG,Rússia,Europa,0.3885,0.35
4,PADIVER,MG,Serra Leoa,África,0.03194,0.024538
4,PADIVER,MG,Ucrânia,Europa,0.036785,0.025
4,PADIVER,MG,Uruguai,América do Sul,0.060078,0.045597
4,PADIVER,MG,África do Sul,África,0.072721,0.055621
4,PADIVER,MS,Bolívia,América do Sul,0.027649,0.001927
4,PADIVER,MS,Paraguai,América do Sul,0.005723,0.000225
4,PADIVER,PA,Antígua e Barbuda,América Central e Caribe,0.000263,4.7000000000000004e-05
4,PADIVER,PA,Arábia Saudita,Oriente Médio,0.4074,0.1176
4,PADIVER,PA,Austrália,Oceania,1.071,0.2548
4,PADIVER,PA,Bahamas,América Central e Caribe,0.00018800000000000002,2.8e-05
4,PADIVER,PA,Chile,América do Sul,0.1669,0.07056
4,PADIVER,PA,Chipre,União Europeia - UE,4.7e-05,1.3000000000000001e-05
4,PADIVER,PA,Colômbia,América do Sul,0.106965,0.04704
4,PADIVER,PA,Coreia do Sul,Ásia (Exclusive Oriente Médio),0.351591,0.09408
4,PADIVER,PA,Emirados Árabes Unidos,Oriente Médio,0.07763300000000001,0.023070999999999998
4,PADIVER,PA,Estados Unidos,América do Norte,1.6299839999999999,0.293127
4,PADIVER,PA,França,União Europeia - UE,0.001276,0.000851
4,PADIVER,PA,Grécia,União Europeia - UE,3.5e-05,1.1e-05
4,PADIVER,PA,Holanda,União Europeia - UE,2.265481,0.438594
4,PADIVER,PA,Hong Kong,Ásia (Exclusive Oriente Médio),0.000126,2.1000000000000002e-05
4,PADIVER,PA,Israel,Oriente Médio,0.072352,0.0196
4,PADIVER,PA,Libéria,África,0.001965,0.000398
4,PADIVER,PA,Luxemburgo,União Europeia - UE,0.00016099999999999998,1.8e-05
4,PADIVER,PA,Malta,União Europeia - UE,0.006179,0.00046100000000000004
4,PADIVER,PA,"Marshall, Ilhas",Oceania,0.001112,0.000212
4,PADIVER,PA,México,América do Norte,0.054022,0.02352
4,PADIVER,PA,Panamá,América Central e Caribe,0.001196,0.000257
4,PADIVER,PA,Portugal,União Europeia - UE,0.13214700000000001,0.032589
4,PADIVER,PA,Singapura,Ásia (Exclusive Oriente Médio),0.000281,1.7e-05
4,PADIVER,PE,Bahamas,América Central e Caribe,0.000211,6.3e-05
4,PADIVER,PE,Bolívia,América do Sul,0.00039,0.0
4,PADIVER,PE,Chipre,União Europeia - UE,0.000423,4.6e-05
4,PADIVER,PE,Estados Unidos,América do Norte,0.061233,0.05085
4,PADIVER,PE,Libéria,África,0.000355,6.3e-05
4,PADIVER,PE,"Marshall, Ilhas",Oceania,0.000241,5.2e-05
4,PADIVER,PE,Noruega,Europa,0.000183,2.4e-05
4,PADIVER,PE,Panamá,América Central e Caribe,0.000396,4.9e-05
4,PADIVER,PE,Paraguai,América do Sul,0.000785,0.0
4,PADIVER,PE,Portugal,União Europeia - UE,0.073623,0.034888
4,PADIVER,PE,Reino Unido,Europa,0.0016070000000000001,0.000166
4,PADIVER,PE,Singapura,Ásia (Exclusive Oriente Médio),0.000695,0.00013900000000000002
4,PADIVER,PE,Uruguai,América do Sul,0.00022,0.0
4,PADIVER,PR,Argentina,América do Sul,1.643046,0.399935
4,PADIVER,PR,Arábia Saudita,Oriente Médio,0.339864,0.086823
4,PADIVER,PR,Austrália,Oceania,0.09507299999999999,0.063447
4,PADIVER,PR,Bahamas,América Central e Caribe,8.9e-05,3.6e-05
4,PADIVER,PR,Barbados,América Central e Caribe,6.6e-05,2.4e-05
4,PADIVER,PR,Bélgica,União Europeia - UE,3.9e-05,1.4e-05
4,PADIVER,PR,Canadá,América do Norte,0.000358,0.000171
4,PADIVER,PR,Chile,América do Sul,2.089582,1.2378339999999999
4,PADIVER,PR,Chipre,União Europeia - UE,0.001129,0.000258
4,PADIVER,PR,Colômbia,América do Sul,0.294731,0.040344
4,PADIVER,PR,Coveite (Kuweit),Oriente Médio,0.00992,0.00096
4,PADIVER,PR,Dinamarca,União Europeia - UE,8.6e-05,1.4999999999999999e-05
4,PADIVER,PR,Equador,América do Sul,0.09145,0.012249000000000001
4,PADIVER,PR,Estados Unidos,América do Norte,2.18537,1.116479
4,PADIVER,PR,Grécia,União Europeia - UE,0.00028000000000000003,6.2e-05
4,PADIVER,PR,Hong Kong,Ásia (Exclusive Oriente Médio),0.000448,0.00013000000000000002
4,PADIVER,PR,Itália,União Europeia - UE,0.000684,0.000101
4,PADIVER,PR,Libéria,África,0.002625,0.000652
4,PADIVER,PR,Malta,União Europeia - UE,0.000185,6.1000000000000005e-05
4,PADIVER,PR,Marrocos,África,0.283137,0.054086
4,PADIVER,PR,"Marshall, Ilhas",Oceania,0.003299,0.0010350000000000001
4,PADIVER,PR,Noruega,Europa,3.2e-05,3.8e-05
4,PADIVER,PR,Panamá,América Central e Caribe,0.08273399999999999,0.048684
4,PADIVER,PR,Paraguai,América do Sul,0.525622,0.180727
4,PADIVER,PR,Peru,América do Sul,0.6759000000000001,0.151563
4,PADIVER,PR,Portugal,União Europeia - UE,0.021137,0.008488
4,PADIVER,PR,Reino Unido,Europa,0.21048,0.08399999999999999
4,PADIVER,PR,Singapura,Ásia (Exclusive Oriente Médio),0.0009019999999999999,0.000136
4,PADIVER,PR,Sri Lanka,Ásia (Exclusive Oriente Médio),0.033461,0.003452
4,PADIVER,PR,Suíça,Europa,0.00088,0.000216
4,PADIVER,PR,Turquia,Europa,0.000415,0.000106
4,PADIVER,PR,Uruguai,América do Sul,0.306602,0.135202
4,PADIVER,PR,Venezuela,América do Sul,0.022183,0.0054
4,PADIVER,PR,Vietnã,Ásia (Exclusive Oriente Médio),0.08736,0.096
4,PADIVER,PR,África do Sul,África,0.23952600000000002,0.14752
4,PADIVER,RJ,Alemanha,União Europeia - UE,0.069233,0.012248
4,PADIVER,RJ,Antígua e Barbuda,América Central e Caribe,0.000348,5.2e-05
4,PADIVER,RJ,Argentina,América do Sul,0.277889,0.018625
4,PADIVER,RJ,Bahamas,América Central e Caribe,0.003238,0.000336
4,PADIVER,RJ,Catar,Oriente Médio,7e-05,1e-06
4,PADIVER,RJ,"Cayman, Ilhas",América Central e Caribe,0.000349,1.2e-05
4,PADIVER,RJ,Chile,América do Sul,0.203114,0.008400000000000001
4,PADIVER,RJ,Chipre,União Europeia - UE,0.000527,6.9e-05
4,PADIVER,RJ,Colômbia,América do Sul,0.010236,0.000672
4,PADIVER,RJ,Cuba,América Central e Caribe,0.04208,0.031847999999999994
4,PADIVER,RJ,Dinamarca,União Europeia - UE,0.001816,0.000516
4,PADIVER,RJ,Emirados Árabes Unidos,Oriente Médio,0.261131,0.004949
4,PADIVER,RJ,Espanha,União Europeia - UE,0.038801,0.031311
4,PADIVER,RJ,Estados Unidos,América do Norte,1.136521,0.5606949999999999
4,PADIVER,RJ,França,União Europeia - UE,0.167901,0.02117
4,PADIVER,RJ,Gibraltar,Europa,0.0019520000000000002,0.00015900000000000002
4,PADIVER,RJ,Grécia,União Europeia - UE,0.002989,0.000678
4,PADIVER,RJ,Holanda,União Europeia - UE,0.29464999999999997,0.10953900000000001
4,PADIVER,RJ,Hong Kong,Ásia (Exclusive Oriente Médio),0.000587,7.1e-05
4,PADIVER,RJ,Itália,União Europeia - UE,0.169101,0.032919
4,PADIVER,RJ,Japão,Ásia (Exclusive Oriente Médio),0.001395,0.000448
4,PADIVER,RJ,Libéria,África,0.003148,0.000526
4,PADIVER,RJ,Malta,União Europeia - UE,0.001026,0.000143
4,PADIVER,RJ,"Marshall, Ilhas",Oceania,0.00517,0.001181
4,PADIVER,RJ,Noruega,Europa,0.004754,0.000734
4,PADIVER,RJ,Panamá,América Central e Caribe,0.046633,0.010138000000000001
4,PADIVER,RJ,Paraguai,América do Sul,0.029439,0.004649
4,PADIVER,RJ,Peru,América do Sul,0.03005,0.013507
4,PADIVER,RJ,Portugal,União Europeia - UE,0.122143,0.057622
4,PADIVER,RJ,Reino Unido,Europa,0.07672,0.043632000000000004
4,PADIVER,RJ,Singapura,Ásia (Exclusive Oriente Médio),0.004716,0.000811
4,PADIVER,RJ,Suíça,Europa,0.006646,1e-06
4,PADIVER,RJ,Tailândia,Ásia (Exclusive Oriente Médio),0.042667,0.032
4,PADIVER,RJ,Uruguai,América do Sul,0.009204,0.016188
4,PADIVER,RN,Arábia Saudita,Oriente Médio,0.0432,0.0252
4,PADIVER,RN,Austrália,Oceania,0.042325,0.023514
4,PADIVER,RN,Estados Unidos,América do Norte,0.6860040000000001,0.39502
4,PADIVER,RN,Honduras,América Central e Caribe,0.039388,0.021609
4,PADIVER,RN,Paraguai,América do Sul,0.015239,0.001767
4,PADIVER,RN,Porto Rico,América Central e Caribe,0.137093,0.075862
4,PADIVER,RN,Portugal,União Europeia - UE,0.020557,0.008831
4,PADIVER,RO,Bolívia,América do Sul,0.058537,0.0481
4,PADIVER,RR,Guiana,América do Sul,0.022326,0.007640999999999999
4,PADIVER,RR,Venezuela,América do Sul,2.210251,1.123242
4,PADIVER,RS,Albânia,Europa,0.016499,0.006085
4,PADIVER,RS,Angola,África,0.034034,0.021125
4,PADIVER,RS,Antígua e Barbuda,América Central e Caribe,0.000396,0.00054
4,PADIVER,RS,Argentina,América do Sul,0.473379,0.299297
4,PADIVER,RS,Arábia Saudita,Oriente Médio,0.000302,9.3e-05
4,PADIVER,RS,Austrália,Oceania,0.054323,0.035465
4,PADIVER,RS,Bahamas,América Central e Caribe,0.004983,0.000493
4,PADIVER,RS,Belize,América Central e Caribe,0.009136,0.004241
4,PADIVER,RS,Benin,África,0.036149,0.02493
4,PADIVER,RS,Bolívia,América do Sul,0.16659,0.111026
4,PADIVER,RS,Bulgária,União Europeia - UE,0.035403,0.011807999999999999
4,PADIVER,RS,Bélgica,União Europeia - UE,0.001592,0.000252
4,PADIVER,RS,Canadá,América do Norte,0.083172,0.038519
4,PADIVER,RS,"Cayman, Ilhas",América Central e Caribe,1.3e-05,2e-06
4,PADIVER,RS,Chile,América do Sul,0.29029099999999997,0.12734800000000002
4,PADIVER,RS,China,Ásia (Exclusive Oriente Médio),0.0176,0.006144
4,PADIVER,RS,Chipre,União Europeia - UE,0.000855,0.000288
4,PADIVER,RS,Colômbia,América do Sul,0.164,0.02
4,PADIVER,RS,Coreia do Sul,Ásia (Exclusive Oriente Médio),0.04796,0.024
4,PADIVER,RS,Costa Rica,América Central e Caribe,0.038123,0.02357
4,PADIVER,RS,Cuba,América Central e Caribe,0.27792,0.153527
4,PADIVER,RS,Emirados Árabes Unidos,Oriente Médio,0.035202,0.02419
4,PADIVER,RS,Equador,América do Sul,0.165238,0.075776
4,PADIVER,RS,Estados Unidos,América do Norte,1.0160580000000001,0.454716
4,PADIVER,RS,Filipinas,Ásia (Exclusive Oriente Médio),1.4000000000000001e-05,5e-06
4,PADIVER,RS,Gabão,África,0.022332,0.010998999999999998
4,PADIVER,RS,Guatemala,América Central e Caribe,0.084275,0.029727
4,PADIVER,RS,Hong Kong,Ásia (Exclusive Oriente Médio),5e-05,2.8000000000000003e-05
4,PADIVER,RS,Israel,Oriente Médio,0.114686,0.059709
4,PADIVER,RS,Libéria,África,0.001331,0.00023600000000000002
4,PADIVER,RS,Líbia,África,0.081011,0.04869
4,PADIVER,RS,Madagascar,África,0.014294,0.00905
4,PADIVER,RS,Malta,União Europeia - UE,0.000522,0.000134
4,PADIVER,RS,"Marshall, Ilhas",Oceania,0.002511,0.000668
4,PADIVER,RS,México,América do Norte,0.10847899999999999,0.04832
4,PADIVER,RS,Nicarágua,América Central e Caribe,0.037016,0.024006
4,PADIVER,RS,Nova Zelândia,Oceania,0.018793999999999998,0.01081
4,PADIVER,RS,Panamá,América Central e Caribe,0.036541,0.025151999999999997
4,PADIVER,RS,Paraguai,América do Sul,0.554102,0.305492
4,PADIVER,RS,Peru,América do Sul,0.167257,0.02014
4,PADIVER,RS,Porto Rico,América Central e Caribe,0.036943,0.022526
4,PADIVER,RS,Portugal,União Europeia - UE,0.080149,0.020935000000000002
4,PADIVER,RS,Reino Unido,Europa,0.112008,0.062625
4,PADIVER,RS,República Dominicana,América Central e Caribe,0.087241,0.047819
4,PADIVER,RS,Romênia,União Europeia - UE,0.0336,0.01152
4,PADIVER,RS,Rússia,Europa,0.050822,0.017342
4,PADIVER,RS,Serra Leoa,África,0.046269,0.02091
4,PADIVER,RS,Singapura,Ásia (Exclusive Oriente Médio),0.00381,0.000654
4,PADIVER,RS,Turquia,Europa,0.03579,0.024192
4,PADIVER,RS,Uruguai,América do Sul,0.374771,0.26539999999999997
4,PADIVER,RS,Venezuela,América do Sul,0.172265,0.080265
4,PADIVER,RS,África do Sul,África,0.031174,0.023916
4,PADIVER,SC,Argentina,América do Sul,0.0355,0.02
4,PADIVER,SC,Bahamas,América Central e Caribe,0.001678,0.000299
4,PADIVER,SC,Bolívia,América do Sul,0.002276,0.000521
4,PADIVER,SC,China,Ásia (Exclusive Oriente Médio),0.000135,1.8e-05
4,PADIVER,SC,Chipre,União Europeia - UE,0.000319,5e-05
4,PADIVER,SC,Colômbia,América do Sul,0.001345,0.00031999999999999997
4,PADIVER,SC,Cuba,América Central e Caribe,0.035866,0.010163
4,PADIVER,SC,Estados Unidos,América do Norte,0.082608,0.009165
